Iteration,Timestep,StratumID,SecondaryStratumID,TertiaryStratumID,StateClassID,AgeMin,AgeMax,FlowGroupID,FlowMultiplierTypeID,Value,DistributionType,DistributionFrequencyID,DistributionSD,DistributionMin,DistributionMax
,,,,,Forest: Lodgepole Pine Group,213,213,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.4219,,,,,
,,,,,Forest: Lodgepole Pine Group,213,213,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1407,,,,,
,,,,,Forest: Lodgepole Pine Group,213,213,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0773,,,,,
,,,,,Forest: Lodgepole Pine Group,213,213,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.2633,,,,,
,,,,,Forest: Lodgepole Pine Group,214,214,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0969,,,,,
,,,,,Forest: Lodgepole Pine Group,214,214,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.4219,,,,,
,,,,,Forest: Lodgepole Pine Group,214,214,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1407,,,,,
,,,,,Forest: Lodgepole Pine Group,214,214,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0773,,,,,
,,,,,Forest: Lodgepole Pine Group,214,214,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.2633,,,,,
,,,,,Forest: Lodgepole Pine Group,215,215,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0969,,,,,
,,,,,Forest: Lodgepole Pine Group,215,215,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.4219,,,,,
,,,,,Forest: Lodgepole Pine Group,215,215,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1407,,,,,
,,,,,Forest: Lodgepole Pine Group,215,215,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0773,,,,,
,,,,,Forest: Lodgepole Pine Group,215,215,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.2633,,,,,
,,,,,Forest: Lodgepole Pine Group,216,216,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0968,,,,,
,,,,,Forest: Lodgepole Pine Group,216,216,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.4223,,,,,
,,,,,Forest: Lodgepole Pine Group,216,216,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1408,,,,,
,,,,,Forest: Lodgepole Pine Group,216,216,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0766,,,,,
,,,,,Forest: Lodgepole Pine Group,216,216,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.2635,,,,,
,,,,,Forest: Lodgepole Pine Group,217,217,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0969,,,,,
,,,,,Forest: Lodgepole Pine Group,217,217,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.4219,,,,,
,,,,,Forest: Lodgepole Pine Group,217,217,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1407,,,,,
,,,,,Forest: Lodgepole Pine Group,217,217,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0773,,,,,
,,,,,Forest: Lodgepole Pine Group,217,217,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.2633,,,,,
,,,,,Forest: Lodgepole Pine Group,218,218,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0969,,,,,
,,,,,Forest: Lodgepole Pine Group,218,218,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.4218,,,,,
,,,,,Forest: Lodgepole Pine Group,218,218,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1407,,,,,
,,,,,Forest: Lodgepole Pine Group,218,218,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0773,,,,,
,,,,,Forest: Lodgepole Pine Group,218,218,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.2633,,,,,
,,,,,Forest: Lodgepole Pine Group,219,219,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0969,,,,,
,,,,,Forest: Lodgepole Pine Group,219,219,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.4222,,,,,
,,,,,Forest: Lodgepole Pine Group,219,219,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1408,,,,,
,,,,,Forest: Lodgepole Pine Group,219,219,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0766,,,,,
,,,,,Forest: Lodgepole Pine Group,219,219,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.2635,,,,,
,,,,,Forest: Lodgepole Pine Group,220,220,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0969,,,,,
,,,,,Forest: Lodgepole Pine Group,220,220,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.4219,,,,,
,,,,,Forest: Lodgepole Pine Group,220,220,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1407,,,,,
,,,,,Forest: Lodgepole Pine Group,220,220,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0773,,,,,
,,,,,Forest: Lodgepole Pine Group,220,220,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.2632,,,,,
,,,,,Forest: Lodgepole Pine Group,221,221,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0969,,,,,
,,,,,Forest: Lodgepole Pine Group,221,221,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.4222,,,,,
,,,,,Forest: Lodgepole Pine Group,221,221,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1408,,,,,
,,,,,Forest: Lodgepole Pine Group,221,221,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0766,,,,,
,,,,,Forest: Lodgepole Pine Group,221,221,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.2634,,,,,
,,,,,Forest: Lodgepole Pine Group,222,222,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0968,,,,,
,,,,,Forest: Lodgepole Pine Group,222,222,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.4222,,,,,
,,,,,Forest: Lodgepole Pine Group,222,222,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1408,,,,,
,,,,,Forest: Lodgepole Pine Group,222,222,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0767,,,,,
,,,,,Forest: Lodgepole Pine Group,222,222,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.2634,,,,,
,,,,,Forest: Lodgepole Pine Group,223,223,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0969,,,,,
,,,,,Forest: Lodgepole Pine Group,223,223,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.4222,,,,,
,,,,,Forest: Lodgepole Pine Group,223,223,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1408,,,,,
,,,,,Forest: Lodgepole Pine Group,223,223,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0767,,,,,
,,,,,Forest: Lodgepole Pine Group,223,223,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.2635,,,,,
,,,,,Forest: Lodgepole Pine Group,224,224,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0969,,,,,
,,,,,Forest: Lodgepole Pine Group,224,224,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.4218,,,,,
,,,,,Forest: Lodgepole Pine Group,224,224,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1407,,,,,
,,,,,Forest: Lodgepole Pine Group,224,224,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0773,,,,,
,,,,,Forest: Lodgepole Pine Group,224,224,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.2632,,,,,
,,,,,Forest: Lodgepole Pine Group,225,225,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0969,,,,,
,,,,,Forest: Lodgepole Pine Group,225,225,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.4222,,,,,
,,,,,Forest: Lodgepole Pine Group,225,225,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1408,,,,,
,,,,,Forest: Lodgepole Pine Group,225,225,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0767,,,,,
,,,,,Forest: Lodgepole Pine Group,225,225,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.2634,,,,,
,,,,,Forest: Lodgepole Pine Group,226,226,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0969,,,,,
,,,,,Forest: Lodgepole Pine Group,226,226,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.4222,,,,,
,,,,,Forest: Lodgepole Pine Group,226,226,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1408,,,,,
,,,,,Forest: Lodgepole Pine Group,226,226,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0767,,,,,
,,,,,Forest: Lodgepole Pine Group,226,226,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.2634,,,,,
,,,,,Forest: Lodgepole Pine Group,227,227,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0969,,,,,
,,,,,Forest: Lodgepole Pine Group,227,227,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.4222,,,,,
,,,,,Forest: Lodgepole Pine Group,227,227,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1408,,,,,
,,,,,Forest: Lodgepole Pine Group,227,227,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0767,,,,,
,,,,,Forest: Lodgepole Pine Group,227,227,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.2634,,,,,
,,,,,Forest: Lodgepole Pine Group,228,228,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0969,,,,,
,,,,,Forest: Lodgepole Pine Group,228,228,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.4222,,,,,
,,,,,Forest: Lodgepole Pine Group,228,228,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1408,,,,,
,,,,,Forest: Lodgepole Pine Group,228,228,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0767,,,,,
,,,,,Forest: Lodgepole Pine Group,228,228,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.2634,,,,,
,,,,,Forest: Lodgepole Pine Group,229,229,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0969,,,,,
,,,,,Forest: Lodgepole Pine Group,229,229,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.4222,,,,,
,,,,,Forest: Lodgepole Pine Group,229,229,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1408,,,,,
,,,,,Forest: Lodgepole Pine Group,229,229,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0767,,,,,
,,,,,Forest: Lodgepole Pine Group,229,229,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.2634,,,,,
,,,,,Forest: Lodgepole Pine Group,230,230,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0968,,,,,
,,,,,Forest: Lodgepole Pine Group,230,230,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.4226,,,,,
,,,,,Forest: Lodgepole Pine Group,230,230,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1409,,,,,
,,,,,Forest: Lodgepole Pine Group,230,230,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0760,,,,,
,,,,,Forest: Lodgepole Pine Group,230,230,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.2636,,,,,
,,,,,Forest: Lodgepole Pine Group,231,231,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0969,,,,,
,,,,,Forest: Lodgepole Pine Group,231,231,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.4222,,,,,
,,,,,Forest: Lodgepole Pine Group,231,231,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1408,,,,,
,,,,,Forest: Lodgepole Pine Group,231,231,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0767,,,,,
,,,,,Forest: Lodgepole Pine Group,231,231,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.2634,,,,,
,,,,,Forest: Lodgepole Pine Group,232,232,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0969,,,,,
,,,,,Forest: Lodgepole Pine Group,232,232,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.4222,,,,,
,,,,,Forest: Lodgepole Pine Group,232,232,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1408,,,,,
,,,,,Forest: Lodgepole Pine Group,232,232,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0767,,,,,
,,,,,Forest: Lodgepole Pine Group,232,232,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.2634,,,,,
,,,,,Forest: Lodgepole Pine Group,233,233,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0969,,,,,
,,,,,Forest: Lodgepole Pine Group,233,233,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.4221,,,,,
,,,,,Forest: Lodgepole Pine Group,233,233,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1408,,,,,
,,,,,Forest: Lodgepole Pine Group,233,233,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0767,,,,,
,,,,,Forest: Lodgepole Pine Group,233,233,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.2634,,,,,
,,,,,Forest: Lodgepole Pine Group,234,234,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0968,,,,,
,,,,,Forest: Lodgepole Pine Group,234,234,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.4226,,,,,
,,,,,Forest: Lodgepole Pine Group,234,234,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1409,,,,,
,,,,,Forest: Lodgepole Pine Group,234,234,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0761,,,,,
,,,,,Forest: Lodgepole Pine Group,234,234,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.2636,,,,,
,,,,,Forest: Lodgepole Pine Group,235,235,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0969,,,,,
,,,,,Forest: Lodgepole Pine Group,235,235,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.4221,,,,,
,,,,,Forest: Lodgepole Pine Group,235,235,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1408,,,,,
,,,,,Forest: Lodgepole Pine Group,235,235,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0767,,,,,
,,,,,Forest: Lodgepole Pine Group,235,235,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.2634,,,,,
,,,,,Forest: Lodgepole Pine Group,236,236,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0968,,,,,
,,,,,Forest: Lodgepole Pine Group,236,236,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.4226,,,,,
,,,,,Forest: Lodgepole Pine Group,236,236,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1410,,,,,
,,,,,Forest: Lodgepole Pine Group,236,236,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0761,,,,,
,,,,,Forest: Lodgepole Pine Group,236,236,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.2636,,,,,
,,,,,Forest: Lodgepole Pine Group,237,237,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0969,,,,,
,,,,,Forest: Lodgepole Pine Group,237,237,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.4222,,,,,
,,,,,Forest: Lodgepole Pine Group,237,237,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1408,,,,,
,,,,,Forest: Lodgepole Pine Group,237,237,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0767,,,,,
,,,,,Forest: Lodgepole Pine Group,237,237,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.2634,,,,,
,,,,,Forest: Lodgepole Pine Group,238,238,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0968,,,,,
,,,,,Forest: Lodgepole Pine Group,238,238,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.4226,,,,,
,,,,,Forest: Lodgepole Pine Group,238,238,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1409,,,,,
,,,,,Forest: Lodgepole Pine Group,238,238,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0761,,,,,
,,,,,Forest: Lodgepole Pine Group,238,238,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.2636,,,,,
,,,,,Forest: Lodgepole Pine Group,239,239,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0969,,,,,
,,,,,Forest: Lodgepole Pine Group,239,239,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.4225,,,,,
,,,,,Forest: Lodgepole Pine Group,239,239,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1409,,,,,
,,,,,Forest: Lodgepole Pine Group,239,239,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0761,,,,,
,,,,,Forest: Lodgepole Pine Group,239,239,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.2636,,,,,
,,,,,Forest: Lodgepole Pine Group,240,240,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0969,,,,,
,,,,,Forest: Lodgepole Pine Group,240,240,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.4221,,,,,
,,,,,Forest: Lodgepole Pine Group,240,240,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1408,,,,,
,,,,,Forest: Lodgepole Pine Group,240,240,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0767,,,,,
,,,,,Forest: Lodgepole Pine Group,240,240,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.2634,,,,,
,,,,,Forest: Lodgepole Pine Group,241,241,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0968,,,,,
,,,,,Forest: Lodgepole Pine Group,241,241,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.4225,,,,,
,,,,,Forest: Lodgepole Pine Group,241,241,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1410,,,,,
,,,,,Forest: Lodgepole Pine Group,241,241,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0761,,,,,
,,,,,Forest: Lodgepole Pine Group,241,241,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.2636,,,,,
,,,,,Forest: Lodgepole Pine Group,242,242,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0969,,,,,
,,,,,Forest: Lodgepole Pine Group,242,242,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.4225,,,,,
,,,,,Forest: Lodgepole Pine Group,242,242,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1409,,,,,
,,,,,Forest: Lodgepole Pine Group,242,242,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0761,,,,,
,,,,,Forest: Lodgepole Pine Group,242,242,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.2636,,,,,
,,,,,Forest: Lodgepole Pine Group,243,243,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0969,,,,,
,,,,,Forest: Lodgepole Pine Group,243,243,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.4221,,,,,
,,,,,Forest: Lodgepole Pine Group,243,243,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1408,,,,,
,,,,,Forest: Lodgepole Pine Group,243,243,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0767,,,,,
,,,,,Forest: Lodgepole Pine Group,243,243,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.2634,,,,,
,,,,,Forest: Lodgepole Pine Group,244,244,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0968,,,,,
,,,,,Forest: Lodgepole Pine Group,244,244,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.4225,,,,,
,,,,,Forest: Lodgepole Pine Group,244,244,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1410,,,,,
,,,,,Forest: Lodgepole Pine Group,244,244,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0761,,,,,
,,,,,Forest: Lodgepole Pine Group,244,244,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.2636,,,,,
,,,,,Forest: Lodgepole Pine Group,245,245,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0969,,,,,
,,,,,Forest: Lodgepole Pine Group,245,245,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.4225,,,,,
,,,,,Forest: Lodgepole Pine Group,245,245,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1410,,,,,
,,,,,Forest: Lodgepole Pine Group,245,245,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0761,,,,,
,,,,,Forest: Lodgepole Pine Group,245,245,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.2636,,,,,
,,,,,Forest: Lodgepole Pine Group,246,246,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0969,,,,,
,,,,,Forest: Lodgepole Pine Group,246,246,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.4225,,,,,
,,,,,Forest: Lodgepole Pine Group,246,246,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1409,,,,,
,,,,,Forest: Lodgepole Pine Group,246,246,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0761,,,,,
,,,,,Forest: Lodgepole Pine Group,246,246,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.2636,,,,,
,,,,,Forest: Lodgepole Pine Group,247,247,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0969,,,,,
,,,,,Forest: Lodgepole Pine Group,247,247,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.4225,,,,,
,,,,,Forest: Lodgepole Pine Group,247,247,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1410,,,,,
,,,,,Forest: Lodgepole Pine Group,247,247,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0761,,,,,
,,,,,Forest: Lodgepole Pine Group,247,247,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.2636,,,,,
,,,,,Forest: Lodgepole Pine Group,248,248,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0969,,,,,
,,,,,Forest: Lodgepole Pine Group,248,248,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.4225,,,,,
,,,,,Forest: Lodgepole Pine Group,248,248,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1410,,,,,
,,,,,Forest: Lodgepole Pine Group,248,248,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0761,,,,,
,,,,,Forest: Lodgepole Pine Group,248,248,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.2636,,,,,
,,,,,Forest: Lodgepole Pine Group,249,249,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0969,,,,,
,,,,,Forest: Lodgepole Pine Group,249,249,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.4225,,,,,
,,,,,Forest: Lodgepole Pine Group,249,249,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1410,,,,,
,,,,,Forest: Lodgepole Pine Group,249,249,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0761,,,,,
,,,,,Forest: Lodgepole Pine Group,249,249,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.2636,,,,,
,,,,,Forest: Lodgepole Pine Group,250,250,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0969,,,,,
,,,,,Forest: Lodgepole Pine Group,250,250,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.4225,,,,,
,,,,,Forest: Lodgepole Pine Group,250,250,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1410,,,,,
,,,,,Forest: Lodgepole Pine Group,250,250,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0761,,,,,
,,,,,Forest: Lodgepole Pine Group,250,250,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.2636,,,,,
,,,,,Forest: Lodgepole Pine Group,251,251,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0969,,,,,
,,,,,Forest: Lodgepole Pine Group,251,251,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.4225,,,,,
,,,,,Forest: Lodgepole Pine Group,251,251,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1409,,,,,
,,,,,Forest: Lodgepole Pine Group,251,251,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0761,,,,,
,,,,,Forest: Lodgepole Pine Group,251,251,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.2636,,,,,
,,,,,Forest: Lodgepole Pine Group,252,252,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0969,,,,,
,,,,,Forest: Lodgepole Pine Group,252,252,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.4225,,,,,
,,,,,Forest: Lodgepole Pine Group,252,252,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1410,,,,,
,,,,,Forest: Lodgepole Pine Group,252,252,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0761,,,,,
,,,,,Forest: Lodgepole Pine Group,252,252,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.2636,,,,,
,,,,,Forest: Lodgepole Pine Group,253,253,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0969,,,,,
,,,,,Forest: Lodgepole Pine Group,253,253,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.4225,,,,,
,,,,,Forest: Lodgepole Pine Group,253,253,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1410,,,,,
,,,,,Forest: Lodgepole Pine Group,253,253,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0761,,,,,
,,,,,Forest: Lodgepole Pine Group,253,253,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.2636,,,,,
,,,,,Forest: Lodgepole Pine Group,254,254,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0969,,,,,
,,,,,Forest: Lodgepole Pine Group,254,254,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.4225,,,,,
,,,,,Forest: Lodgepole Pine Group,254,254,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1410,,,,,
,,,,,Forest: Lodgepole Pine Group,254,254,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0761,,,,,
,,,,,Forest: Lodgepole Pine Group,254,254,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.2636,,,,,
,,,,,Forest: Lodgepole Pine Group,255,255,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0969,,,,,
,,,,,Forest: Lodgepole Pine Group,255,255,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.4225,,,,,
,,,,,Forest: Lodgepole Pine Group,255,255,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1409,,,,,
,,,,,Forest: Lodgepole Pine Group,255,255,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0761,,,,,
,,,,,Forest: Lodgepole Pine Group,255,255,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.2636,,,,,
,,,,,Forest: Lodgepole Pine Group,256,256,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0969,,,,,
,,,,,Forest: Lodgepole Pine Group,256,256,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.4225,,,,,
,,,,,Forest: Lodgepole Pine Group,256,256,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1410,,,,,
,,,,,Forest: Lodgepole Pine Group,256,256,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0761,,,,,
,,,,,Forest: Lodgepole Pine Group,256,256,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.2636,,,,,
,,,,,Forest: Lodgepole Pine Group,257,257,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0968,,,,,
,,,,,Forest: Lodgepole Pine Group,257,257,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.4229,,,,,
,,,,,Forest: Lodgepole Pine Group,257,257,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1411,,,,,
